Arithmetics End
date = 2020-05-08, chg = 1.04%, profit = 1.04%, profitValue = 2901.27
synthetical7
date = 2020-05-06, chg = 1.57%, profit = 1.57%, profitValue = 2904.89
synthetical6
范围内无有效日期
synthetical5
范围内无有效日期
synthetical4
范围内无有效日期
synthetical3
mairu, date = 2019-11-21, stock = 603026, price = 37.60, rate = 0.5000000000000000
mairu, date = 2019-11-21, stock = 300782, price = 428.22, rate = 0.3333333333333333
mairu, date = 2019-11-21, stock = 300223, price = 60.21, rate = 0.2500000000000000
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
mairu, date = 2019-11-20, stock = 601155, price = 32.05, rate = 0
mairu, date = 2019-11-20, stock = 600167, price = 12.12, rate = 0
mairu, date = 2019-11-20, stock = 603226, price = 34.02, rate = 0
date = 2020-05-08, allFund = 20000000000.00, profit = 0.00%
mairu, date = 2019-11-19, stock = 300417, price = 43.35, rate = 0
date = 2020-05-08, allFund = 20249362670.81, profit = 1.25%
qingcanggupiao：600779 name，总shouyi：-1.82%，日期：2019-11-22，jiage：57.14，cangwei：68709900, 手续费：4986126.28，总收回：3921097559.72
qingcanggupiao：600993 name，总shouyi：4.14%，日期：2019-11-20，jiage：19.35，cangwei：215227200, 手续费：5289100.83，总收回：4159357219.17
qingcanggupiao：603707 name，总shouyi：2.38%，日期：2019-11-19，jiage：42.95，cangwei：95325900, 手续费：5199694.21，总收回：4089047710.79
qingcanggupiao：002831 name，总shouyi：1.71%，日期：2019-11-19，jiage：25.05，cangwei：162363100, 手续费：5083994.57，总收回：4062111660.43
qingcanggupiao：000951 name，总shouyi：0.59%，日期：2019-11-19，jiage：18.61，cangwei：216162100, 手续费：5028470.85，总收回：4017748210.15
购买gupiao：002831 name，日期：2019-11-18，jiage：24.63，cangwei：162363100, 手续费：999750.79，总消耗：4000002903.79
购买gupiao：603707 name，日期：2019-11-18，jiage：41.95，cangwei：95325900, 手续费：1079708.81，总消耗：4000001213.81
购买gupiao：600993 name，日期：2019-11-18，jiage：18.58，cangwei：215227200, 手续费：1079708.77，总消耗：4000001084.77
购买gupiao：600779 name，日期：2019-11-18，jiage：58.20，cangwei：68709900, 手续费：1079707.37，总消耗：3999995887.37
购买gupiao：000951 name，日期：2019-11-18，jiage：18.50，cangwei：216162100, 手续费：999749.71，总消耗：3999998599.71
maichu, date = 2019-11-22, stock = 600779, price = 57.14, rate = 1.0000000000000000
sellstock = 600779, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-11-20, stock = 600993, price = 19.35, rate = 1.0000000000000000
sellstock = 600993, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-11-19, stock = 603707, price = 42.95, rate = 1.0000000000000000
maichu, date = 2019-11-19, stock = 002831, price = 25.05, rate = 1.0000000000000000
maichu, date = 2019-11-19, stock = 000951, price = 18.61, rate = 1.0000000000000000
sellstock = 603707, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002831, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000951, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-11-18, stock = 002831, price = 24.63, rate = 1.0000000000000000
mairu, date = 2019-11-18, stock = 603707, price = 41.95, rate = 0.5000000000000000
mairu, date = 2019-11-18, stock = 600993, price = 18.58, rate = 0.3333333333333333
mairu, date = 2019-11-18, stock = 600779, price = 58.20, rate = 0.2500000000000000
mairu, date = 2019-11-18, stock = 000951, price = 18.50, rate = 0.2000000000000000
date = 2020-05-08, allFund = 20702143872.58, profit = 3.51%
qingcanggupiao：603288 name，总shouyi：1.26%，日期：2019-11-19，jiage：113.68，cangwei：25444200, 手续费：3673470.75，总收回：2888823185.25
qingcanggupiao：300200 name，总shouyi：12.94%，日期：2019-11-19，jiage：11.52，cangwei：280042900, 手续费：4032617.76，总收回：3222061590.24
qingcanggupiao：603659 name，总shouyi：3.70%，日期：2019-11-18，jiage：58.62，cangwei：50528400, 手续费：3761708.01，总收回：2958213099.99
qingcanggupiao：603587 name，总shouyi：2.62%，日期：2019-11-18，jiage：24.27，cangwei：120776800, 手续费：3722691.23，总收回：2927530244.77
qingcanggupiao：603367 name，总shouyi：3.37%，日期：2019-11-18，jiage：17.16，cangwei：172070600, 手续费：3749969.00，总收回：2948981527.00
qingcanggupiao：600690 name，总shouyi：0.97%，日期：2019-11-18，jiage：17.74，cangwei：162570900, 手续费：3662689.87，总收回：2880345076.13
qingcanggupiao：300457 name，总shouyi：0.82%，日期：2019-11-18，jiage：27.12，cangwei：106186900, 手续费：3599735.91，总收回：2876188992.09
购买gupiao：300200 name，日期：2019-11-15，jiage：10.20，cangwei：280042900, 手续费：714109.40，总消耗：2857151689.40
购买gupiao：603288 name，日期：2019-11-15，jiage：112.26，cangwei：25444200, 手续费：771218.79，总消耗：2857137110.79
购买gupiao：603587 name，日期：2019-11-15，jiage：23.65，cangwei：120776800, 手续费：771220.26，总消耗：2857142540.26
购买gupiao：603367 name，日期：2019-11-15，jiage：16.60，cangwei：172070600, 手续费：771220.43，总消耗：2857143180.43
购买gupiao：300457 name，日期：2019-11-15，jiage：26.90，cangwei：106186900, 手续费：714106.90，总消耗：2857141716.90
购买gupiao：600690 name，日期：2019-11-15，jiage：17.57，cangwei：162570900, 手续费：771220.09，总消耗：2857141933.09
购买gupiao：603659 name，日期：2019-11-15，jiage：56.53，cangwei：50528400, 手续费：771220.02，总消耗：2857141672.02
maichu, date = 2019-11-19, stock = 603288, price = 113.68, rate = 1.0000000000000000
maichu, date = 2019-11-19, stock = 300200, price = 11.52, rate = 1.0000000000000000
sellstock = 603288, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300200, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-11-18, stock = 603659, price = 58.62, rate = 1.0000000000000000
maichu, date = 2019-11-18, stock = 603587, price = 24.27, rate = 1.0000000000000000
maichu, date = 2019-11-18, stock = 603367, price = 17.16, rate = 1.0000000000000000
maichu, date = 2019-11-18, stock = 600690, price = 17.74, rate = 1.0000000000000000
maichu, date = 2019-11-18, stock = 300457, price = 27.12, rate = 1.0000000000000000
sellstock = 603659, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 603587, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 603367, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 600690, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300457, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-11-15, stock = 300200, price = 10.20, rate = 1.0000000000000000
mairu, date = 2019-11-15, stock = 603288, price = 112.26, rate = 0.5000000000000000
mairu, date = 2019-11-15, stock = 603587, price = 23.65, rate = 0.3333333333333333
mairu, date = 2019-11-15, stock = 603367, price = 16.60, rate = 0.2500000000000000
mairu, date = 2019-11-15, stock = 300457, price = 26.90, rate = 0.2000000000000000
mairu, date = 2019-11-15, stock = 600690, price = 17.57, rate = 0.1666666666666667
mairu, date = 2019-11-15, stock = 603659, price = 56.53, rate = 0.1428571428571429
date = 2020-05-08, allFund = 20546363102.00, profit = 2.73%
qingcanggupiao：002850 name，总shouyi：8.39%，日期：2019-11-20，jiage：34.75，cangwei：207891400, 手续费：9030282.69，总收回：7215195867.31
qingcanggupiao：002732 name，总shouyi：-2.76%，日期：2019-11-20，jiage：22.90，cangwei：283014900, 手续费：8101301.51，总收回：6472939908.49
qingcanggupiao：002301 name，总shouyi：3.03%，日期：2019-11-18，jiage：12.93，cangwei：531075700, 手续费：8583511.00，总收回：6858225290.00
购买gupiao：002732 name，日期：2019-11-14，jiage：23.55，cangwei：283014900, 手续费：1666250.22，总消耗：6666667145.22
购买gupiao：002850 name，日期：2019-11-14，jiage：32.06，cangwei：207891400, 手续费：1666249.57，总消耗：6666664533.57
购买gupiao：002301 name，日期：2019-11-14，jiage：12.55，cangwei：531075700, 手续费：1666250.01，总消耗：6666666285.01
maichu, date = 2019-11-20, stock = 002850, price = 34.75, rate = 1.0000000000000000
maichu, date = 2019-11-20, stock = 002732, price = 22.90, rate = 1.0000000000000000
sellstock = 002850, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002732, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-11-18, stock = 002301, price = 12.93, rate = 1.0000000000000000
sellstock = 002301, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-11-14, stock = 002732, price = 23.55, rate = 1.0000000000000000
mairu, date = 2019-11-14, stock = 002850, price = 32.06, rate = 0.5000000000000000
mairu, date = 2019-11-14, stock = 002301, price = 12.55, rate = 0.3333333333333333
date = 2020-05-08, allFund = 20293060829.30, profit = 1.47%
qingcanggupiao：600548 name，总shouyi：0.19%，日期：2019-11-19，jiage：10.57，cangwei：270746100, 手续费：3634468.58，总收回：2858151808.42
qingcanggupiao：300546 name，总shouyi：3.21%，日期：2019-11-19，jiage：28.27，cangwei：104287300, 手续费：3685252.46，总收回：2944516718.54
qingcanggupiao：002809 name，总shouyi：-2.01%，日期：2019-11-19，jiage：16.59，cangwei：168720000, 手续费：3498831.00，总收回：2795565969.00
qingcanggupiao：603699 name，总shouyi：1.13%，日期：2019-11-14，jiage：13.39，cangwei：215738000, 手续费：3668689.42，总收回：2885063130.58
qingcanggupiao：002242 name，总shouyi：1.48%，日期：2019-11-14，jiage：24.03，cangwei：120626200, 手续费：3623309.49，总收回：2895024276.51
qingcanggupiao：002035 name，总shouyi：5.44%，日期：2019-11-14，jiage：12.01，cangwei：250783900, 手续费：3764893.30，总收回：3008149745.70
qingcanggupiao：000910 name，总shouyi：1.88%，日期：2019-11-14，jiage：11.36，cangwei：256181900, 手续费：3637782.98，总收回：2906588601.02
购买gupiao：300546 name，日期：2019-11-13，jiage：27.39，cangwei：104287300, 手续费：714107.29，总消耗：2857143254.29
购买gupiao：002809 name，日期：2019-11-13，jiage：16.93，cangwei：168720000, 手续费：714107.40，总消耗：2857143707.40
购买gupiao：600548 name，日期：2019-11-13，jiage：10.55，cangwei：270746100, 手续费：771220.27，总消耗：2857142575.27
购买gupiao：000910 name，日期：2019-11-13，jiage：11.15，cangwei：256181900, 手续费：714107.05，总消耗：2857142292.05
购买gupiao：603699 name，日期：2019-11-13，jiage：13.24，cangwei：215738000, 手续费：771220.20，总消耗：2857142340.20
购买gupiao：002242 name，日期：2019-11-13，jiage：23.68，cangwei：120626200, 手续费：714107.10，总消耗：2857142523.10
购买gupiao：002035 name，日期：2019-11-13，jiage：11.39，cangwei：250783900, 手续费：714107.16，总消耗：2857142728.16
maichu, date = 2019-11-19, stock = 600548, price = 10.57, rate = 1.0000000000000000
maichu, date = 2019-11-19, stock = 300546, price = 28.27, rate = 1.0000000000000000
maichu, date = 2019-11-19, stock = 002809, price = 16.59, rate = 1.0000000000000000
sellstock = 600548, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 300546, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002809, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
maichu, date = 2019-11-14, stock = 603699, price = 13.39, rate = 1.0000000000000000
maichu, date = 2019-11-14, stock = 002242, price = 24.03, rate = 1.0000000000000000
maichu, date = 2019-11-14, stock = 002035, price = 12.01, rate = 1.0000000000000000
maichu, date = 2019-11-14, stock = 000910, price = 11.36, rate = 1.0000000000000000
sellstock = 603699, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002242, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 002035, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
sellstock = 000910, useType = 2, useCountType = 2, isObserve = 0, solutionType = 3
mairu, date = 2019-11-13, stock = 300546, price = 27.39, rate = 1.0000000000000000
mairu, date = 2019-11-13, stock = 002809, price = 16.93, rate = 0.5000000000000000
mairu, date = 2019-11-13, stock = 600548, price = 10.55, rate = 0.3333333333333333
mairu, date = 2019-11-13, stock = 000910, price = 11.15, rate = 0.2500000000000000
mairu, date = 2019-11-13, stock = 603699, price = 13.24, rate = 0.2000000000000000
mairu, date = 2019-11-13, stock = 002242, price = 23.68, rate = 0.1666666666666667
mairu, date = 2019-11-13, stock = 002035, price = 11.39, rate = 0.1428571428571429
date = 2020-05-08, allFund = 19817829012.72, profit = -0.91%
qingcanggupiao：603955 name，总shouyi：-2.97%，日期：2019-11-18，jiage：15.70，cangwei：77235000, 手续费：1539988.67，总收回：1211049511.33
qingcanggupiao：603801 name，总shouyi：-2.35%，日期：2019-11-18，jiage：19.93，cangwei：61227900, 手续费：1549745.50，总收回：1218722301.50
qingcanggupiao：603638 name，总shouyi：0.87%，日期：2019-11-18，jiage：27.78，cangwei：45376300, 手续费：1600903.08，总收回：1258952710.92
qingcanggupiao：603611 name，总shouyi：-2.30%，日期：2019-11-18，jiage：17.02，cangwei：71737200, 手续费：1550628.27，总收回：1219416515.73
qingcanggupiao：603311 name，总shouyi：-2.55%，日期：2019-11-18，jiage：9.93，cangwei：122636200, 手续费：1546577.39，总收回：1216230888.61
qingcanggupiao：603187 name，总shouyi：-0.03%，日期：2019-11-18，jiage：31.50，cangwei：39659300, 手续费：1586570.30，总收回：1247681379.70
qingcanggupiao：300749 name，总shouyi：-4.92%，日期：2019-11-18，jiage：12.17，cangwei：97632000, 手续费：1485226.80，总收回：1186696213.20
qingcanggupiao：300551 name，总shouyi：-4.38%，日期：2019-11-18，jiage：21.16，cangwei：56470200, 手续费：1493636.79，总收回：1193415795.21
qingcanggupiao：002817 name，总shouyi：0.05%，日期：2019-11-18，jiage：20.21，cangwei：61865700, 手续费：1562882.25，总收回：1248742914.75
qingcanggupiao：002810 name，总shouyi：-2.32%，日期：2019-11-18，jiage：15.60，cangwei：78252200, 手续费：1525917.90，总收回：1219208402.10
qingcanggupiao：002036 name，总shouyi：1.15%，日期：2019-11-18，jiage：14.05，cangwei：89970400, 手续费：1580105.15，总收回：1262504014.85
qingcanggupiao：000921 name，总shouyi：-3.50%，日期：2019-11-18，jiage：10.20，cangwei：118229800, 手续费：1507429.95，总收回：1204436530.05
qingcanggupiao：300630 name，总shouyi：3.13%，日期：2019-11-14，jiage：61.88，cangwei：20828100, 手续费：1611053.54，总收回：1287231774.46
